HD	RA	DEG	Bayer	Cst
197051	311.2398333	-66.20325	bet  	Pav
197121	310.3175417	14.5828889	     	Del
197157	311.009125	-51.9208333	eta  	Ind
197177	310.2605833	32.3073056	     	Cyg
197178	310.2608333	32.3077778	     	Cyg
197345	310.3579583	45.2803333	alf  	Cyg
197461	310.8647917	15.0746944	del  	Del
197511	310.552625	50.3400278	     	Cyg
197572	310.8508333	35.5878056	X    	Cyg
197635	312.3261667	-68.7763889	sig  	Pav
197692	311.5240417	-25.2705278	psi  	Cap
197725	311.5415417	-21.514	     	Cap
197752	311.2188333	25.2710556	     	Vul
197812	311.367625	18.0900556	U    	Del
197912	311.4156667	30.7196667	     	Cyg
197937	312.1208333	-43.9882778	iot  	Mic
197950	310.79575	66.6573611	     	Cep
197963	311.6619583	16.1246111	gam01	Del
197964	311.6646667	16.1247778	gam02	Del
197989	311.5517917	33.9694444	eps  	Cyg
198001	311.918875	-9.4956944	eps  	Aqr
198026	311.9343333	-5.0276111	k    	Aqr
198048	312.3705417	-46.2268889	zet  	Ind
198069	311.951375	6.00825	     	Del
198084	311.3383333	57.5803056	ups01	Cep
198134	311.7946667	34.3741111	T    	Cyg
198149	311.3219583	61.8368056	eta  	Cep
198183	311.8522083	36.49075	lam  	Cyg
198232	312.492	-33.7796667	alf  	Mic
198308	312.8752083	-51.6081667	iot  	Ind
198390	312.40725	12.5448889	     	Del
198391	312.451	7.8641667	     	Del
198478	312.2345417	46.1141389	     	Cyg
198529	312.9948333	-33.1779722	bet  	Mic
198542	312.9554167	-26.9191389	ome  	Cap
198571	312.8570417	-5.6266389	     	Aqr
198639	312.520125	44.0589722	     	Cyg
198667	313.0362083	-5.5070556	     	Aqr
198700	313.7024167	-58.4540833	bet  	Ind
198726	312.8676667	28.2505278	T    	Vul
198743	313.163375	-8.98325	mu.  	Aqr
198809	313.0322083	27.0971389	     	Vul
199012	313.699375	-17.9228611	     	Cap
199081	313.3114583	44.3872778	     	Cyg
199095	310.64625	82.5311111	     	Dra
199140	313.5932917	28.522	BW   	Vul
199169	313.6401667	28.0576389	     	Vul
199253	313.9028333	13.7215556	     	Del
199254	313.910625	12.5685	     	Del
199345	314.225125	-9.6975278	     	Aqr
199532	316.1792917	-77.0228611	alf  	Oct
199629	314.293375	41.1671944	nu.  	Cyg
199665	314.6081667	10.8393611	     	Del
199697	314.568125	22.3259167	     	Vul
199728	314.9005417	-19.0352222	     	Cap
199766	314.7689167	4.2938333	eps  	Equ
199951	315.32275	-32.2577778	gam  	Mic
199960	315.140875	-4.7299167	     	Aqr
200120	314.9564583	47.5209444	f01  	Cyg
200163	315.7415417	-38.6311944	zet  	Mic
200256	315.552125	7.1798056	lam  	Equ
200310	315.2955	46.1557778	     	Cyg
200365	316.3092917	-54.7269444	mu.  	Ind
200496	316.0191667	-5.8233333	     	Aqr
200497	316.0195833	-5.8230556	     	Aqr
200499	316.1013333	-19.8549444	eta  	Cap
200644	316.1443333	5.5028611	     	Equ
200702	316.60625	-41.3859444	eta  	Mic
200718	316.5046667	-30.1249444	del  	Mic
200761	316.4865833	-17.2327222	the  	Cap
200763	316.6028333	-32.3416389	     	PsA
200790	316.361625	5.9585	     	Equ
200905	316.23275	43.9278611	ksi  	Cyg
200914	316.7820417	-25.00575	A    	Cap
201078	316.626	31.1846667	DT   	Cyg
201091	316.7118333	38.7415	     	Cyg
201092	316.7174583	38.7344167	     	Cyg
201184	317.1400417	-21.1935278	chi  	Cap
201251	316.650375	47.6484167	f02  	Cyg
201352	317.3872083	-20.5563333	     	Cap
201371	318.3351667	-70.1262222	omi  	Pav
201381	317.3982917	-11.3716667	nu.  	Aqr
201433	317.1619583	30.2056944	V389 	Cyg
201601	317.5852917	10.1319444	gam  	Equ
201616	317.6304583	10.0488889	     	Equ
201901	318.3219583	-27.6190556	     	PsA
201908	316.3717083	78.1263333	     	Dra
202012	317.3833333	68.4902778	T    	Cep
202109	318.2340833	30.2270833	zet  	Cyg
202275	318.6199583	10.0077222	del  	Equ
202320	318.907875	-20.6516944	phi  	Cap
202369	318.9367917	-15.1715	     	Cap
202444	318.6972917	38.0443333	tau  	Cyg
202447	318.9558333	5.2480833	alf  	Equ
202627	319.484375	-32.1724722	eps  	Mic
202671	319.4886667	-17.9851389	     	Cap
202723	319.5652917	-17.4621667	     	Cap
202730	319.9661667	-53.4492778	the  	Ind
202753	319.546125	-4.5195	     	Aqr
202850	319.3539583	39.3946944	sig  	Cyg
202904	319.4794583	34.8968889	ups  	Cyg
203006	320.1899167	-40.8095	the01	Mic
203064	319.61325	43.9459722	A    	Cyg
203133	321.0697083	-69.7338611	Y    	Pav
203222	320.2680417	-4.5601389	     	Aqr
203280	319.6440833	62.5854444	alf  	Cep
203291	320.27	7.3545556	     	Equ
203344	320.2676667	23.85625	     	Vul
203387	320.5615833	-16.8345556	iot  	Cap
203467	319.8425417	64.8718333	     	Cep
203504	320.521375	19.8043611	     	Peg
203525	320.7344583	-9.3192778	     	Aqr
203562	320.72325	6.8111111	bet  	Equ
203585	321.1033333	-41.0066944	the02	Mic
203608	321.610375	-65.3681389	gam  	Pav
203638	321.04	-20.8515556	     	Cap
203705	321.0476667	-12.8781389	     	Aqr
203760	321.5643333	-54.6605556	gam  	Ind
203843	321.2153333	-3.3982222	     	Aqr
203875	321.30425	-9.7481389	     	Aqr
203881	322.186625	-69.5052778	SX   	Pav
203926	321.3206667	-3.5565833	     	Aqr
204075	321.6667917	-22.4113889	zet  	Cap
204139	321.8117917	-21.1961389	     	Cap
204172	321.4459167	36.6674167	     	Cyg
204381	322.1805	-21.8071667	b    	Cap
204394	322.2655417	-31.2385278	     	PsA
204403	321.839	37.1168056	     	Cyg
204414	321.9167917	27.6085556	     	Vul
204724	322.487	23.6388333	     	Peg
204770	321.9423333	66.8091389	     	Cep
204771	322.362125	46.5403333	g    	Cyg
204783	323.0244167	-41.1793333	ksi  	Gru
204854	323.06075	-33.9446111	     	PsA
204867	322.8896667	-5.5711667	bet  	Aqr
205021	322.1649167	70.5606944	bet  	Cep
205289	323.7127917	-20.0843889	     	Cap
205435	323.4952917	45.5920556	rho  	Cyg
205471	324.0454167	-26.1714444	     	PsA
205478	325.368625	-77.3894722	nu.  	Oct
205512	323.6936667	38.5338333	     	Cyg
205529	324.203125	-33.0478889	     	PsA
205637	324.2700833	-19.466	eps  	Cap
205730	324.0101667	45.3745833	W    	Cyg
205767	324.4376667	-7.8541389	ksi  	Aqr
205811	324.4317083	6.6183889	     	Peg
205835	324.2374167	40.4135	     	Cyg
205852	324.4390417	19.3185833	     	Peg
205924	324.6327917	5.7716667	     	Peg
205939	324.3661667	44.6966111	CP   	Cyg
206058	324.8807917	-0.0511389	     	Aqr
206067	324.8886667	2.24375	d    	Aqr
206088	325.02225	-16.66225	gam  	Cap
206165	324.480125	62.0819444	     	Cep
206240	327.7260417	-82.7188333	lam  	Oct
206301	325.3872083	-14.0468611	     	Cap
206330	325.0460833	43.2738056	     	Cyg
206356	325.5026667	-23.2626389	     	Cap
206445	325.5421667	1.2852778	     	Aqr
206453	325.66425	-18.8663056	kap  	Cap
206487	325.5643333	5.6801389	     	Peg
206538	325.3927917	40.8053333	     	Cyg
206561	325.7683333	-14.39975	     	Cap
206570	325.5045	35.5101944	V460 	Cyg
206644	325.5955833	41.0770278	     	Cyg
206672	325.5235833	51.1896389	pi.01	Cyg
206677	326.0040833	-14.7493889	     	Cap
206742	326.236625	-33.0255556	iot  	PsA
206774	325.8567917	38.2836111	     	Cyg
206778	326.0464167	9.875	eps  	Peg
206826	326.035	28.7432222	mu.01	Cyg
206827	326.0345833	28.7430556	mu.02	Cyg
206834	326.2510417	-9.0824167	c    	Cap
206859	326.127875	17.3500556	     	Peg
206901	326.16125	25.645	kap  	Peg
206936	325.876875	58.7800556	mu.  	Cep
206952	325.4795	71.3111944	     	Cep
207005	326.56775	-9.2759444	     	Cap
207052	326.6336667	-11.3659444	lam  	Cap
207089	326.5181667	22.9488889	     	Peg
207098	326.7595417	-16.1265556	del  	Cap
207130	325.7672083	72.3201944	     	Dra
207155	326.9340417	-30.8983056	the  	PsA
207203	326.8081667	2.6861389	     	Peg
207241	327.6967917	-69.6294167	omi  	Ind
207260	326.3622083	61.1208056	nu.  	Cep
207330	326.698375	49.3095833	pi.02	Cyg
207528	326.8554583	60.6926944	     	Cep
207650	327.4611667	30.1742778	     	Peg
207652	327.536	17.2859444	     	Peg
207958	328.32325	-13.5518056	mu.  	Cap
207971	328.481875	-37.3648333	gam  	Gru
207978	328.1248333	28.7936944	     	Peg
208057	328.2656667	25.9251389	     	Peg
208149	329.0585	-57.8996111	pi.  	Ind
208450	329.4792917	-54.9925556	del  	Ind
208496	329.6252917	-59.0122222	kap  	Ind
208501	328.7215	56.6112222	     	Cep
208565	329.2349583	12.0765278	     	Peg
208816	329.1630833	63.6255556	VV   	Cep
209008	330.033	6.7174444	     	Peg
209014	330.20925	-28.45375	eta  	PsA
209100	330.8226667	-56.7798056	eps  	Ind
209128	330.270875	0.60475	     	Aqr
209166	330.2721667	13.1199722	     	Peg
209167	330.2885	8.2571667	     	Peg
209278	330.609375	-16.9648333	     	Aqr
209369	329.8129167	73.1802778	     	Cep
209396	330.8184583	-6.5224167	     	Aqr
209409	330.8284583	-2.1553333	omi  	Aqr
209459	330.82925	11.3865556	     	Peg
209476	331.0992917	-29.9165278	     	PsA
209481	330.5190833	58.0003611	     	Cep
209529	331.4622917	-59.6359444	kap  	Ind
209625	331.197625	-0.90625	     	Aqr
209688	331.52875	-39.5430556	lam  	Gru
209744	330.9744167	59.8145833	     	Cep
209747	331.4195417	5.0582778	nu.  	Peg
209750	331.4459583	-0.3198333	alf  	Aqr
209772	330.9705417	63.1197778	     	Cep
209790	330.9465	64.62775	ksi  	Cep
209791	330.9354167	64.6266667	ksi  	Cep
209819	331.6092083	-13.8695278	iot  	Aqr
209833	331.394375	28.964	     	Peg
209952	332.0578333	-46.9606111	alf  	Gru
209960	331.252	62.7855278	     	Cep
209975	331.286625	62.2798333	     	Cep
210027	331.7519583	25.3450556	iot  	Peg
210049	332.095625	-32.9883889	mu.  	PsA
210066	332.1080417	-34.0437222	ups  	PsA
210129	331.9597083	21.7030833	     	Peg
210191	332.2457917	-18.5195833	     	Aqr
210302	332.5353333	-32.5484444	tau  	PsA
210334	332.17025	45.7421389	AR   	Lac
210354	332.307	33.1725	pi.01	Peg
210418	332.54925	6.1977778	the  	Peg
210422	332.63225	-10.8204722	     	Aqr
210424	332.6560833	-11.5649722	e    	Aqr
210459	332.496875	33.1782778	pi.  	Peg
210516	332.62575	20.978	     	Peg
210705	333.10725	-14.1938333	     	Aqr
210745	332.7135833	58.20125	zet  	Cep
210807	332.4515417	72.3411944	     	Cep
210839	332.8774167	59.4145278	lam  	Cep
210853	334.46125	-77.5115833	psi  	Oct
210934	333.5780833	-27.7669167	lam  	PsA
210960	333.5750833	-21.0746944	     	Aqr
210967	335.0061667	-80.4396389	eps  	Oct
211088	333.9036667	-41.34675	mu.01	Gru
211202	334.1107083	-41.6271944	mu.02	Gru
211336	333.757	57.0434722	eps  	Cep
211361	334.2001667	-12.8314444	     	Aqr
211388	333.992375	37.7487222	     	Lac
211391	334.2082083	-7.78325	the  	Aqr
211416	334.62575	-60.2595	alf  	Tuc
211434	334.2770833	-5.3872222	     	Aqr
211539	337.907625	-85.9673889	ups  	Oct
211676	334.7529167	-13.3049722	     	Aqr
211833	334.5524583	62.8043611	     	Cep
211838	335.049625	-7.8211111	rho  	Aqr
211924	335.1148333	5.7895	     	Peg
211998	336.1432917	-72.2537778	nu.  	Ind
212010	335.39825	-21.5980278	     	Aqr
212061	335.41375	-1.3873611	gam  	Aqr
212076	335.3794583	12.2051667	     	Peg
212087	335.6840833	-45.9479167	pi.01	Gru
212097	335.3305417	28.3305278	     	Peg
212120	335.256375	46.5365556	     	Lac
212132	335.7824583	-45.9283333	pi.02	Gru
212271	335.8782917	-24.7626667	     	Aqr
212395	335.914	20.8482778	     	Peg
212404	336.028625	-4.837	     	Aqr
212430	336.112625	-13.5294167	     	Aqr
212466	335.77925	55.9632222	RW   	Cep
212496	335.8901667	52.2295	bet  	Lac
212571	336.3192083	1.3773889	pi.  	Aqr
212581	336.8327917	-64.9663889	del  	Tuc
212593	336.1291667	49.4763889	     	Lac
212697	336.6425	-16.7413889	f    	Aqr
212698	336.6433333	-16.7425	f    	Aqr
212754	336.6550833	4.3936389	     	Peg
212943	336.9645	4.6964167	     	Peg
212953	337.16325	-39.1313889	nu.  	Gru
213009	337.3172917	-43.4955556	del01	Gru
213051	337.2075	-0.0200556	zet01	Aqr
213052	337.20875	-0.02	zet02	Aqr
213080	337.439375	-43.7492222	del02	Gru
213087	336.772125	65.1322778	     	Cep
213119	337.283125	9.1290833	     	Peg
213235	337.4914583	4.4320556	     	Peg
213236	337.5722083	-14.5856389	     	Aqr
213296	337.7239583	-26.0735556	zet  	PsA
213306	337.2927083	58.4151944	del  	Cep
213307	337.2884583	58.4040833	del  	Cep
213310	337.3825833	47.7068889	     	Lac
213320	337.66175	-10.6778889	sig  	Aqr
213323	337.5074583	32.5726667	     	Peg
213398	337.8762083	-32.3460278	bet  	PsA
213403	336.676875	78.7859444	     	Cep
213420	337.6219167	43.1233889	     	Lac
213442	338.2500417	-61.9820833	nu.  	Tuc
213464	337.922	-10.9054722	     	Aqr
213558	337.8224167	50.2824444	alf  	Lac
213617	338.1474167	20.2299444	     	Peg
213789	338.5120417	-1.5741667	     	Aqr
213798	337.4707083	78.8243333	rho  	Cep
213845	338.6729167	-20.7078611	ups  	Aqr
213998	338.838875	-0.1173611	eta  	Aqr
214085	339.1219583	-40.5825	sig01	Gru
214150	339.2450833	-40.5908611	sig02	Gru
214167	338.9678333	39.6343333	     	Lac
214168	338.9670833	39.6281667	     	Lac
214376	339.43925	-4.22775	kap  	Aqr
214454	339.343625	51.5453611	     	Lac
214470	338.94075	73.6431389	     	Cep
214567	339.71925	19.5225	     	Peg
214680	339.8153333	39.0502778	     	Lac
214698	339.945875	19.6811389	     	Peg
214734	339.6627083	63.5845278	     	Cep
214748	340.163875	-27.0436111	eps  	PsA
214846	341.5155	-81.3816111	bet  	Oct
214868	340.12825	44.2762778	     	Lac
214923	340.3652917	10.8313889	zet  	Peg
214952	340.666375	-46.8845556	bet  	Gru
214966	340.592	-29.361	     	PsA
214993	340.369375	40.2254722	     	Lac
214994	340.4392083	29.3076944	omi  	Peg
215104	340.874875	-41.4141111	rho  	Gru
215143	340.809375	-6.9629167	     	Aqr
215167	340.896875	-18.8303056	g    	Aqr
215182	340.7505417	30.2213056	eta  	Peg
215369	341.4077083	-53.5001667	eta  	Gru
215373	341.022875	41.8192222	     	Lac
215510	341.3674583	19.3664167	     	Peg
215573	342.5947917	-80.1238056	ksi  	Oct
215648	341.6726667	12.1740833	ksi  	Peg
215665	341.6326667	23.5656667	lam  	Peg
215721	341.8882917	-19.6128611	     	Aqr
215766	341.928125	-14.0564167	tau01	Aqr
215789	342.1383333	-51.3166944	eps  	Gru
215874	342.1257917	-10.5555	     	Aqr
216032	342.3979583	-13.5925278	tau02	Aqr
216131	342.5004167	24.6016944	mu.  	Peg
216200	342.5907083	41.9534167	     	Lac
216210	342.83725	-29.5362778	     	PsA
216228	342.4204583	66.2007222	iot  	Cep
216336	343.1315	-32.8754444	gam  	PsA
216385	343.0990417	9.8355556	sig  	Peg
216386	343.1535833	-7.5796667	lam  	Aqr
216397	343.008125	43.3123611	     	Lac
216435	343.40725	-48.5980833	tau01	Gru
216437	343.6648333	-70.0738889	rho  	Ind
216494	343.3695417	-11.6165278	     	Aqr
216627	343.6626667	-15.82075	del  	Aqr
216637	343.6422083	-7.2045278	     	Aqr
216640	343.69	-16.27175	     	Aqr
216655	343.8174167	-48.4658056	tau02	Gru
216656	343.8174583	-48.4918889	tau02	Gru
216701	343.7477917	1.0648889	     	Psc
216735	343.80675	8.8160833	rho  	Peg
216763	343.9870417	-32.5396944	del  	PsA
216823	344.19925	-47.9692222	tau03	Gru
216916	344.0984583	41.6038889	     	Lac
216956	344.4117917	-29.6218333	alf  	PsA
217014	344.3660417	20.7686944	     	Peg
217050	344.2687083	48.6840833	EW   	Lac
217232	344.7991667	11.7289444	     	Peg
217264	344.8641667	0.9630833	     	Psc
217364	345.2202917	-52.7541111	zet  	Gru
217428	345.1578333	0.1858333	     	Psc
217531	345.3485417	-7.0611389	     	Aqr
217675	345.4802083	42.3259722	omi  	And
217701	345.6356667	-6.5739167	     	Aqr
217782	345.6514167	42.7578056	     	And
217792	345.874	-34.7496111	pi.  	PsA
217891	345.9692083	3.8200833	bet  	Psc
217902	346.164875	-53.9646389	kap  	Gru
217906	345.9430417	28.0824444	bet  	Peg
218031	346.045125	50.0516944	     	And
218045	346.1900833	15.2053611	alf  	Peg
218060	346.2904583	-7.6938056	h    	Aqr
218227	346.719875	-43.5203333	the  	Gru
218240	346.6700417	-23.7431111	c01  	Aqr
218242	346.7233333	-38.8923056	ups  	Gru
218329	346.7510833	9.4095278	     	Peg
218356	346.7780833	25.4683333	     	Peg
218376	346.653375	59.4197778	     	Cas
218452	346.9136667	46.3873056	     	And
218470	346.9385417	49.2954444	     	And
218527	347.1701667	2.1276111	A    	Psc
218594	347.3615	-21.1724722	c02  	Aqr
218634	347.3810417	8.6771667	     	Peg
218640	347.4786667	-22.4575833	c03  	Aqr
218658	346.9743333	75.3875833	pi.  	Cep
218670	347.5892917	-45.2466389	iot  	Gru
218700	347.506125	9.8221111	     	Peg
218753	347.4339167	59.3326944	     	Cas
218804	347.614	43.54475	     	And
218918	347.934125	8.7201389	     	Peg
218935	347.9554583	26.8475833	     	Peg
219080	348.1371667	49.4059722	     	And
219215	348.5805417	-6.0485278	phi  	Aqr
219449	348.972	-9.0876944	psi01	Aqr
219477	348.9428333	28.2479167	     	Peg
219571	349.3575417	-58.2359167	gam  	Tuc
219576	349.2122917	-7.7264722	chi  	Aqr
219615	349.2895417	3.28225	gam  	Psc
219688	349.4758333	-9.1825	psi02	Aqr
219693	349.5407917	-40.8240556	phi  	Gru
219734	349.4359167	49.0152778	     	And
219765	352.014875	-87.48225	tau  	Oct
219784	349.7059583	-32.5318333	gam  	Scl
219815	349.5972083	41.7736944	     	And
219832	349.7402083	-9.6107222	psi03	Aqr
219834	349.777125	-13.4584444	     	Aqr
219877	349.8494167	-5.1243056	     	Aqr
219916	349.655875	68.1114167	omi  	Cep
219945	349.874125	48.6251944	     	And
219981	349.96825	42.0780278	     	And
220009	350.0855833	5.3814444	b    	Psc
220061	350.15925	23.7403611	tau  	Peg
220088	350.20625	30.4150833	     	Peg
220117	350.2215417	38.1824722	     	And
220222	350.478875	31.8124722	     	Peg
220278	350.6629167	-15.0393889	     	Aqr
220318	350.66875	20.82875	     	Peg
220321	350.7429167	-20.1003333	b01  	Aqr
220363	350.769	12.3139444	     	Peg
220599	351.21175	32.3848611	     	Peg
220652	351.209375	62.2828333	     	Cas
220657	351.3444167	23.404	ups  	Peg
220704	351.51175	-20.6418611	b02  	Aqr
220729	351.65225	-52.7219167	omi  	Gru
220825	351.7329583	1.2558333	kap  	Psc
220858	351.8115417	1.1226944	     	Psc
220885	351.7805417	42.9119722	     	And
220933	351.9182083	25.1673611	     	Peg
220954	351.992375	6.3791111	the  	Psc
221115	352.2885833	12.7605	     	Peg
221253	352.508	58.5489167	AR   	Cas
221345	352.8216667	39.2363889	     	And
221357	352.9251667	-21.3694444	     	Aqr
221409	352.9898333	-1.0859167	     	Psc
221507	353.2424583	-37.8183611	bet  	Scl
221565	353.3192917	-20.9145278	b03  	Aqr
221615	353.3670417	22.4988056	     	Peg
221673	353.488125	31.3253333	     	Peg
221675	353.5372917	-1.2475278	     	Psc
221756	353.6564583	40.2365556	     	And
221758	353.6592083	33.4972778	     	Peg
221760	353.768875	-42.6151111	iot  	Phe
221833	353.8692083	1.3131944	     	Psc
221950	354.0972917	2.1020833	     	Psc
222098	354.41525	16.8255	     	Peg
222107	354.3904583	46.4591667	lam  	And
222133	354.4865417	18.4006111	     	Peg
222173	354.5340833	43.2680833	iot  	And
222287	354.8663333	-46.6378889	the  	Phe
222304	354.7847917	50.47175	     	And
222345	354.946	-14.2220556	ome01	Aqr
222368	354.98675	5.6273611	iot  	Psc
222404	354.8374167	77.6319722	gam  	Cep
222433	355.1592083	-32.073	mu.  	Scl
222439	355.1018333	44.3339722	kap  	And
222547	355.3937917	-18.0268889	A01  	Aqr
222561	355.4444167	-17.7832222	A02  	Aqr
222574	355.4408333	-17.8165278	A02  	Aqr
222603	355.512	1.7804167	lam  	Psc
222661	355.6803333	-14.54475	ome02	Aqr
222683	355.6825417	16.3356944	     	Peg
222764	355.8431667	10.3315	     	Peg
222800	355.95625	-15.2844444	R    	Aqr
222842	355.9976667	29.3615556	     	Peg
222847	356.05025	-18.2769167	i01  	Aqr
223024	356.5035	-18.6783611	i02  	Aqr
223047	356.5085	46.4202778	psi  	And
223075	356.5980833	3.4868611	TX   	Psc
223145	356.816625	-50.2264167	sig  	Phe
223165	356.764125	58.6518611	tau  	Cas
223252	356.985375	-2.7616111	     	Psc
223352	357.2311667	-28.1300278	del  	Scl
223385	357.2090417	62.2145278	     	Cas
223438	357.3645	1.0761944	     	Psc
223461	357.4139583	28.8423333	     	Peg
223637	357.8385417	9.3135	     	Peg
223640	357.8388333	-18.9091667	i03  	Aqr
223647	358.027875	-82.0187778	gam01	Oct
223719	357.9909583	2.9304167	     	Psc
223768	358.1220417	19.1203611	phi  	Peg
223781	358.1546667	10.9473333	     	Peg
223807	358.210375	-8.9966944	h    	Aqr
223825	358.2313333	-3.1553889	     	Psc
223855	358.2697917	2.0906389	     	Psc
224014	358.596	57.4993889	rho  	Cas
224103	358.7824167	7.0710278	     	Psc
224151	358.891	57.4121667	V373 	Cas
224309	359.1148333	83.1911111	V    	Cep
224362	359.3874583	-82.16975	gam02	Oct
224392	359.3957083	-64.2980833	eta  	Tuc
224427	359.4397917	25.1414722	psi  	Peg
224481	359.5882083	-15.8474722	     	Cet
224490	359.6033333	51.3886111	R    	Cas
224533	359.668375	-3.5558056	     	Psc
224554	359.7321667	-52.7459444	pi.  	Phe
224572	359.7522083	55.7549444	sig  	Cas
224617	359.8275	6.8635833	ome  	Psc
224686	359.9787917	-65.5770833	eps  	Tuc
224801	0.18175	45.2533333	CG   	And
224834	0.2691667	-48.8098611	tau  	Phe
224889	0.399375	-77.0653056	the  	Oct
224926	0.456	-3.0274722	     	Psc
224930	0.5402083	27.0845	     	Peg
224935	0.4899583	-6.0139722	     	Psc
224990	0.5829583	-29.7204444	zet  	Scl
224995	0.6007083	8.9568333	     	Psc
225003	0.624	8.4855833	c    	Psc
225132	0.934875	-17.3359722	     	Cet
225180	1.0569167	62.2876667	     	Cas
225212	1.1255	-10.5095	     	Cet
257498	96.941	20.783	     	Gem
257937	97.22375	20.2388889	nu.  	Gem
